Time,Mean direction of total swell,Mean direction of wind waves,Mean period of total swell,Mean period of wind waves,Mean wave direction,Mean wave direction of first swell partition,Mean wave direction of second swell partition,Mean wave direction of third swell partition,Mean wave period,Mean wave period of first swell partition,Mean wave period of second swell partition,Mean wave period of third swell partition,Significant height of combined wind waves and swell,Significant height of total swell,Significant height of wind waves,Significant wave height of first swell partition,Significant wave height of second swell partition,Significant wave height of third swell partition
2022/07/11 22:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022/07/11 23:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2022/07/12 00:19,237.679168820034,308.249577058039,11.4602563766729,1.98677824647107,237.707322296009,237.449096111265,125.750879071616,350.103610406726,11.4488475275609,11.4065603830441,9.03116929161644,0,3.50679439862082,3.49902646443693,0.22170707708807,3.29978410432888,0.0514858538589338,0
2022/07/12 01:19,237.377029638344,311.325919244733,11.6403769094843,1.93553367208322,237.399689058795,237.223864460958,125.71242482838,357.217639201273,11.6310570870693,11.5801090835796,9.03603141290695,0,3.57728428385087,3.57110025428207,0.200280115165022,3.37820022301503,0.0495315478878484,0
2022/07/12 02:19,237.887919527382,267.339719443197,11.9745299886166,2.05370621373208,237.910579970596,237.806170678826,95.2291968690498,101.711389577205,11.9637784601347,12.0009955996049,7.97343690541645,22.8250073928045,4.00517025384376,4.00310529827291,0.131040924157485,4.02421368858891,0.162948684071861,0.00286705598378156
2022/07/12 03:19,237.657195061365,276.920327967473,12.143307918606,1.93772205248412,237.68534849335,237.619393212717,110.078028221378,101.398262441075,12.1359119149699,12.1646507875207,8.82784421946767,22.7715240586088,4.0553435054862,4.05402382591655,0.108374385924839,4.07467659423497,0.141383928528852,0.00286705598378156
2022/07/12 04:19,237.475911552352,289.461915846442,12.3116321444826,1.91602061350848,237.498571170757,237.460083021036,114.51674658345,101.612507323691,12.3046866682472,12.3270692863591,9.18985125009776,22.7701980255296,4.10481009161255,4.10348336996008,0.106249397965528,4.12381540031597,0.131949347978785,0.00278850650477391
2022/07/12 05:19,238.519665089096,289.264150991583,12.5126230664862,2.75872943289027,238.696143415623,238.1962059757,93.4493147535654,125.662868761935,12.4692630445774,12.500205757202,9.36709767168831,8.97149780305104,4.29861310940041,4.2887742871733,0.27518594073072,4.25931492247346,0.126355989509817,0.0925312862710868
2022/07/12 06:19,238.316407821415,284.429898983921,12.7803084930823,2.82511030505105,238.492885741035,238.047882693791,94.0590891820184,125.921061312779,12.7343905487929,12.7516658696167,9.39936447661627,8.96840372586617,4.39560295148385,4.38521310314019,0.288821280136295,4.35082491463628,0.125277751732667,0.0926098357500944
2022/07/12 07:19,238.277953743745,287.165646142803,12.9309382585568,2.79337878923793,238.454431586384,238.009428509592,94.0371153287408,126.124319278338,12.8861618754341,12.9025419370656,9.41174078535576,8.98520014486976,4.43252622469959,4.42241718494284,0.285810880527272,4.38892955767514,0.122582157289791,0.0898606039848244
2022/07/12 08:19,239.41509575483,288.324767931004,13.1060680461265,3.62350442131452,240.135427489728,239.514635148233,87.6921651948381,125.986982815122,12.9420002888318,13.1754379934894,9.50588913398116,8.98343210076412,4.58887597013465,4.54832746963183,0.597829945886041,4.58886859199874,0.171978925455496,0.0847941625888269
2022/07/12 09:19,239.448056392832,291.703250868177,13.243767244384,3.6856908977069,240.245296503018,239.608023881288,87.6592044149217,126.135306195395,13.0671119218583,13.2999313606194,9.51738142066783,8.99669243155643,4.61025260199639,4.56714835807318,0.622621472077999,4.6051991533011,0.169418110734763,0.0825162276976033
2022/07/12 10:19,239.277759763153,293.213954620571,13.5028322928356,4.04604420372257,240.547436289567,239.38279223098,88.2140442101807,126.8659361797,13.236096593983,13.5571626887289,9.52931571838091,9.10498513302697,4.67773915878305,4.61077196771629,0.780755992716694,4.63521207677573,0.164768210320802,0.0802775675458833
2022/07/12 11:19,240.151216670218,289.461915846442,13.6918000558479,4.793558475665,242.755803456705,239.998059178162,86.5110705811679,137.221105506125,13.1510794608023,13.7344214564966,9.58368307462938,8.16703773498419,4.79045230859951,4.64286960691858,1.18113914071679,4.64124408590543,0.170159399206554,0.129763739320743
