TIME_SERVER,MEAN_HEADING,MEAN_GPS_SOG_KNOTS,ADAPTED_MEAN_HEADING
2022-07-26 06:24:00,180.72,16.48,83.44
2022-07-26 06:29:00,219.08,16.34,100.84
2022-07-26 06:34:00,282.98,16.58,57.34
2022-07-26 06:39:00,355.1,16.56,4.9
2022-07-26 06:44:00,355.06,16.56,4.94000000000001
2022-07-26 06:49:00,355.7,16.68,4.3
2022-07-26 06:54:00,355.74,16.58,4.26
2022-07-26 06:59:00,356.1,16.6,3.9
2022-07-26 07:04:00,354.02,16.48,5.98
2022-07-26 07:09:00,356.22,16.4,3.78
2022-07-26 07:14:00,355.96,16.46,4.04
2022-07-26 07:19:00,356.04,16.46,3.95999999999999
2022-07-26 07:24:00,355.82,16.48,4.18
2022-07-26 07:29:00,356.18,16.28,3.82
2022-07-26 07:34:00,355.92,16.6,4.08
2022-07-26 07:39:00,356.16,16.66,3.84
2022-07-26 07:44:00,355.78,16.76,4.21999999999999
2022-07-26 07:49:00,356.2,16.94,3.8
2022-07-26 07:54:00,356.4,17.02,3.6
2022-07-26 07:59:00,355.62,17.06,4.38000000000001
2022-07-26 08:04:00,355.88,16.8,4.12
2022-07-26 08:09:00,355.84,16.92,4.16
2022-07-26 08:14:00,356.26,16.78,3.74
2022-07-26 08:19:00,356.06,16.72,3.93999999999999
2022-07-26 08:24:00,355.86,16.76,4.14
2022-07-26 08:29:00,356.08,16.82,3.91999999999999
2022-07-26 08:34:00,355.66,16.82,4.34
2022-07-26 08:39:00,356.04,16.86,3.96
2022-07-26 08:44:00,356.2,16.94,3.8
2022-07-26 08:49:00,355.9,17.16,4.10000000000001
2022-07-26 08:54:00,356.18,17.3,3.82
2022-07-26 08:59:00,355.96,17.44,4.04000000000001
2022-07-26 09:04:00,356,17.16,4
2022-07-26 09:09:00,355.4,17.24,4.60000000000001
2022-07-26 09:14:00,356.1,17.34,3.9
2022-07-26 09:19:00,356.16,17.34,3.84000000000001
2022-07-26 09:24:00,355.48,17.3,4.52
2022-07-26 09:29:00,356.28,17.4,3.72
2022-07-26 09:34:00,355.7,17.44,4.3
2022-07-26 09:39:00,356.1,17.46,3.90000000000001
2022-07-26 09:44:00,355.84,17.2,4.15999999999999
2022-07-26 09:49:00,356.1,17.3,3.90000000000001
2022-07-26 09:54:00,207.26,13.62,68.9
2022-07-26 09:59:00,352.88,9.58,7.12
2022-07-26 10:04:00,345.62,11.06,14.38
2022-07-26 10:09:00,354.2,16.4,5.79999999999999
2022-07-26 10:14:00,355.18,16.38,4.82
2022-07-26 10:19:00,354.18,16.42,5.82
2022-07-26 10:24:00,355.02,16.58,4.97999999999998
2022-07-26 10:29:00,354.54,16.48,5.45999999999999
2022-07-26 10:34:00,355,16.28,5.00000000000001
2022-07-26 10:39:00,354.28,16.34,5.71999999999999
2022-07-26 10:44:00,354.14,16.38,5.85999999999999
2022-07-26 10:49:00,354.68,16.38,5.32
2022-07-26 10:54:00,355.08,16.38,4.91999999999999
2022-07-26 10:59:00,353.92,16.48,6.08
2022-07-26 11:04:00,354.9,16.6,5.1
2022-07-26 11:09:00,354.92,16.6,5.08
2022-07-26 11:14:00,355.58,16.58,4.42
2022-07-26 11:19:00,355.58,16.46,4.41999999999999
2022-07-26 11:24:00,355.86,16.4,4.14000000000001
2022-07-26 11:29:00,355.14,16.46,4.86
2022-07-26 11:34:00,355.24,16.48,4.75999999999999
2022-07-26 11:39:00,355.52,16.54,4.48000000000001
2022-07-26 11:44:00,355.04,16.42,4.96
2022-07-26 11:49:00,356.04,16.64,3.96
2022-07-26 11:54:00,355.74,16.48,4.26
2022-07-26 11:59:00,355.14,16.46,4.86
2022-07-26 12:04:00,355.66,16.54,4.34
2022-07-26 12:09:00,356.02,16.54,3.98
2022-07-26 12:14:00,355.94,16.5,4.05999999999999
2022-07-26 12:19:00,348.7,16.74,11.3
2022-07-26 12:24:00,355.94,16.7,4.06
2022-07-26 12:29:00,355.72,16.54,4.28
2022-07-26 12:34:00,355.8,16.44,4.2
2022-07-26 12:39:00,355.82,16.52,4.18
2022-07-26 12:44:00,355.58,16.4,4.42000000000002
2022-07-26 12:49:00,356.06,16.46,3.94000000000001
2022-07-26 12:54:00,355.7,16.5,4.29999999999999
2022-07-26 12:59:00,355.88,16.62,4.12
2022-07-26 13:04:00,353.4,16.58,6.60000000000001
2022-07-26 13:09:00,355.84,16.52,4.15999999999999
2022-07-26 13:14:00,356.02,16.62,3.98
2022-07-26 13:19:00,355.72,16.62,4.28
2022-07-26 13:24:00,355.48,16.54,4.52
2022-07-26 13:29:00,355.98,16.64,4.02
2022-07-26 13:34:00,355.7,16.64,4.3
2022-07-26 13:39:00,355.92,16.66,4.08000000000001
2022-07-26 13:44:00,356.02,16.76,3.98
2022-07-26 13:49:00,355.96,16.74,4.04
2022-07-26 13:54:00,355.38,16.82,4.62
2022-07-26 13:59:00,356.08,16.68,3.92000000000002
2022-07-26 14:04:00,355.82,16.54,4.18
2022-07-26 14:09:00,355.48,16.68,4.52
2022-07-26 14:14:00,355.64,16.64,4.36000000000001
2022-07-26 14:19:00,352.88,16.62,7.12
2022-07-26 14:24:00,354.16,16.7,5.83999999999999
2022-07-26 14:29:00,353.92,16.52,6.08
2022-07-26 14:34:00,353.6,16.42,6.4
2022-07-26 14:39:00,353.82,16.42,6.18
2022-07-26 14:44:00,354.36,16.52,5.64
2022-07-26 14:49:00,354.64,16.38,5.35999999999999
2022-07-26 14:54:00,354.86,16.42,5.14
2022-07-26 14:59:00,356.8,16.44,3.2
2022-07-26 15:04:00,356.9,16.34,3.1
2022-07-26 15:09:00,356.96,16.26,3.04
2022-07-26 15:14:00,357.12,16.38,2.87999999999998
2022-07-26 15:19:00,357.7,16.38,2.3
2022-07-26 15:24:00,357.06,16.16,2.94000000000001
2022-07-26 15:29:00,356.9,16.06,3.10000000000001
2022-07-26 15:34:00,351.36,16.1,8.64
2022-07-26 15:39:00,356.88,16.08,3.12
2022-07-26 15:44:00,357.16,16.18,2.84
2022-07-26 15:49:00,356.82,16.04,3.18
2022-07-26 15:54:00,357.32,16.1,2.68000000000001
2022-07-26 15:59:00,356.8,16.16,3.2
2022-07-26 16:04:00,356.74,16.2,3.26
2022-07-26 16:09:00,357.18,16.1,2.82
2022-07-26 16:14:00,356.98,16.06,3.01999999999999
2022-07-26 16:19:00,357.18,16.06,2.81999999999999
2022-07-26 16:24:00,356.94,16.26,3.05999999999999
2022-07-26 16:29:00,357.08,16.18,2.92
2022-07-26 16:34:00,357.02,16.2,2.98000000000001
2022-07-26 16:39:00,356.86,16.38,3.14
2022-07-26 16:44:00,357.08,16.3,2.91999999999999
2022-07-26 16:49:00,357.14,16.3,2.85999999999999
2022-07-26 16:54:00,356.86,16.24,3.14
2022-07-26 16:59:00,357.18,16.3,2.81999999999999
2022-07-26 17:04:00,356.88,16.36,3.11999999999999
2022-07-26 17:09:00,357.16,16.3,2.84
2022-07-26 17:14:00,356.86,16.38,3.14000000000001
2022-07-26 17:19:00,357.06,16.4,2.94000000000001
2022-07-26 17:24:00,356.96,16.38,3.04000000000001
2022-07-26 17:29:00,357.06,16.36,2.94000000000002
2022-07-26 17:34:00,357.12,16.44,2.88000000000001
2022-07-26 17:39:00,357.02,16.4,2.98000000000001
2022-07-26 17:44:00,356.86,16.52,3.14
2022-07-26 17:49:00,357,16.44,3
2022-07-26 17:54:00,357.08,16.4,2.91999999999999
2022-07-26 17:59:00,356.8,16.3,3.2
2022-07-26 18:04:00,357.08,16.32,2.91999999999999
2022-07-26 18:09:00,356.56,16.28,3.44
2022-07-26 18:14:00,356.12,16.28,3.88000000000001
2022-07-26 18:19:00,355.84,16.1,4.16
2022-07-26 18:24:00,356.22,16.14,3.78000000000001
2022-07-26 18:29:00,356.04,16.14,3.96
2022-07-26 18:34:00,355.96,16.18,4.04000000000001
2022-07-26 18:39:00,355.88,16,4.11999999999998
2022-07-26 18:44:00,355.98,16.18,4.01999999999999
2022-07-26 18:49:00,355.74,16.06,4.26
2022-07-26 18:54:00,355.2,16,4.8
2022-07-26 18:59:00,354.98,15.92,5.01999999999999
2022-07-26 19:04:00,354.78,16.14,5.21999999999999
2022-07-26 19:09:00,355.18,16.18,4.82
2022-07-26 19:14:00,354.98,16.24,5.02000000000002
2022-07-26 19:19:00,354.98,16.3,5.02
2022-07-26 19:24:00,355.04,16.32,4.96
2022-07-26 19:29:00,354.94,16.28,5.06
2022-07-26 19:34:00,355.22,16.2,4.78000000000002
2022-07-26 19:39:00,354.88,16.2,5.11999999999999
2022-07-26 19:44:00,355.02,16.22,4.98
2022-07-26 19:49:00,355.16,16.4,4.84
2022-07-26 19:54:00,354.84,16.38,5.16
2022-07-26 19:59:00,355.12,16.52,4.87999999999998
2022-07-26 20:04:00,354.62,16.52,5.38000000000001
2022-07-26 20:09:00,352.66,16.66,7.34
2022-07-26 20:14:00,348.42,13.82,11.58
2022-07-26 20:19:00,314.4,2.92,45.6
2022-07-26 20:24:00,258.7,0.42,101.3
2022-07-26 20:29:00,252.98,0.1,107.02
2022-07-26 20:34:00,249.32,0.14,110.68
2022-07-26 20:39:00,241.5,0.1,118.5
2022-07-26 20:44:00,241.08,0.1,118.92
2022-07-26 20:49:00,240.54,0.1,119.46
2022-07-26 20:54:00,236.84,0.1,123.16
2022-07-26 20:59:00,241.76,0.1,118.24
2022-07-26 21:04:00,249.06,0.1,110.94
2022-07-26 21:09:00,253.84,0.1,106.16
2022-07-26 21:14:00,258.5,0.1,101.5
2022-07-26 21:19:00,260.66,0.1,99.34
2022-07-26 21:24:00,265.3,0.1,94.7
2022-07-26 21:29:00,267.54,0.1,92.46
2022-07-26 21:34:00,274.1,0.1,85.9
2022-07-26 21:39:00,270.96,0.1,89.04
2022-07-26 21:44:00,259.72,0.1,100.28
2022-07-26 21:49:00,258.58,0.1,101.42
2022-07-26 21:54:00,260.82,0.1,99.18
2022-07-26 21:59:00,260.84,0.1,99.16
2022-07-26 22:04:00,260.9,0.1,99.1
2022-07-26 22:09:00,260.68,0.1,99.32
2022-07-26 22:14:00,261.02,0.1,98.98
2022-07-26 22:19:00,260.76,0.1,99.24
2022-07-26 22:24:00,261.06,0.1,98.94
2022-07-26 22:29:00,260.7,0.1,99.3
2022-07-26 22:34:00,260.7,0.1,99.3
2022-07-26 22:39:00,261.04,0.1,98.96
2022-07-26 22:44:00,260.66,0.1,99.34
2022-07-26 22:49:00,260.6,0.1,99.4
2022-07-26 22:54:00,260.6,0.1,99.4
2022-07-26 22:59:00,260.66,0.1,99.34
2022-07-26 23:04:00,260.66,0.1,99.34
2022-07-26 23:09:00,260.74,0.1,99.26
2022-07-26 23:14:00,260.82,0.1,99.18
2022-07-26 23:19:00,260.68,0.1,99.32
2022-07-26 23:24:00,260.76,0.1,99.24
2022-07-26 23:29:00,260.68,0.1,99.32
2022-07-26 23:34:00,260.88,0.1,99.12
2022-07-26 23:39:00,260.62,0.1,99.38
2022-07-26 23:44:00,260.78,0.1,99.22
2022-07-26 23:49:00,260.78,0.1,99.22
2022-07-26 23:54:00,260.9,0.1,99.1
2022-07-26 23:59:00,260.78,0.1,99.22
2022-07-27 00:04:00,265.54,0.1,94.46
2022-07-27 00:09:00,263.58,0.1,96.42
2022-07-27 00:14:00,257.06,0.1,102.94
2022-07-27 00:19:00,226.58,0.16,131.26
2022-07-27 00:24:00,168.06,0.26,146.34
2022-07-27 00:29:00,255.24,0.1,104.76
2022-07-27 00:34:00,260.9,0.1,99.1
2022-07-27 00:39:00,260.76,0.1,99.24
2022-07-27 00:44:00,260.84,0.1,99.16
2022-07-27 00:49:00,260.76,0.1,99.24
2022-07-27 00:54:00,260.72,0.1,99.28
2022-07-27 00:59:00,260.92,0.1,99.08
2022-07-27 01:04:00,260.72,0.1,99.28
2022-07-27 01:09:00,260.94,0.08,99.06
2022-07-27 01:14:00,260.8,0.1,99.2
2022-07-27 01:19:00,260.76,0.1,99.24
2022-07-27 01:24:00,260.9,0.1,99.1
2022-07-27 01:29:00,260.8,0.1,99.2
2022-07-27 01:34:00,260.7,0.1,99.3
2022-07-27 01:39:00,260.7,0.1,99.3
2022-07-27 01:44:00,260.84,0.1,99.16
2022-07-27 01:49:00,260.66,0.08,99.34
2022-07-27 01:54:00,260.68,0.1,99.32
2022-07-27 01:59:00,260.76,0.1,99.24
2022-07-27 02:04:00,246,0.1,114
2022-07-27 02:09:00,195.92,0.1,164.08
2022-07-27 02:14:00,175.14,0.18,174.54
2022-07-27 02:19:00,162.26,0.14,162.26
2022-07-27 02:24:00,164.98,0.14,164.98
2022-07-27 02:29:00,180.26,0.14,178.42
2022-07-27 02:34:00,189.58,0.14,170.42
2022-07-27 02:39:00,190.54,0.12,169.46
2022-07-27 02:44:00,190.68,0.14,169.32
2022-07-27 02:49:00,192.4,0.12,167.6
2022-07-27 02:54:00,200.3,0.12,159.7
2022-07-27 02:59:00,203.34,0.1,156.66
2022-07-27 03:04:00,199.92,0.1,160.08
2022-07-27 03:09:00,191.2,0.1,168.8
2022-07-27 03:14:00,191.1,0.1,168.9
2022-07-27 03:19:00,191.06,0.14,168.94
2022-07-27 03:24:00,191.06,0.1,168.94
2022-07-27 03:29:00,190.94,0.14,169.06
2022-07-27 03:34:00,190.98,0.14,169.02
2022-07-27 03:39:00,188.8,0.14,171.2
2022-07-27 03:44:00,181.28,0.12,178.72
2022-07-27 03:49:00,180.68,0.1,179.32
2022-07-27 03:54:00,178.94,0.1,177.98
2022-07-27 03:59:00,168,0.1,168
2022-07-27 04:04:00,160.72,0.1,160.72
2022-07-27 04:09:00,160.48,0.1,160.48
2022-07-27 04:14:00,154.42,0.12,154.42
2022-07-27 04:19:00,150.48,0.12,150.48
2022-07-27 04:24:00,150.42,0.12,150.42
2022-07-27 04:29:00,150.28,0.1,150.28
2022-07-27 04:34:00,150.26,0.12,150.26
2022-07-27 04:39:00,150.56,0.12,150.56
2022-07-27 04:44:00,150.38,0.1,150.38
2022-07-27 04:49:00,143.96,0.14,143.96
2022-07-27 04:54:00,134.54,0.1,134.54
2022-07-27 04:59:00,130.6,0.1,130.6
2022-07-27 05:04:00,130.44,0.1,130.44
2022-07-27 05:09:00,130.66,0.1,130.66
2022-07-27 05:14:00,130.46,0.1,130.46
2022-07-27 05:19:00,130.46,0.1,130.46
2022-07-27 05:24:00,130.4,0.1,130.4
2022-07-27 05:29:00,129.88,0.1,129.88
2022-07-27 05:34:00,121.28,0.1,121.28
2022-07-27 05:39:00,112.02,0.1,112.02
2022-07-27 05:44:00,107.96,0.1,107.96
2022-07-27 05:49:00,100.22,0.1,100.22
2022-07-27 05:54:00,91.1,0.08,91.1
2022-07-27 05:59:00,79.48,0.06,79.48
2022-07-27 06:04:00,69.96,0.06,69.96
2022-07-27 06:09:00,70.02,0.1,70.02
2022-07-27 06:14:00,69.88,0.06,69.88
2022-07-27 06:19:00,68.32,0.08,68.32
2022-07-27 06:24:00,65.5,0.1,65.5
2022-07-27 06:29:00,65.36,0.1,65.36
2022-07-27 06:34:00,65.42,0.1,65.42
2022-07-27 06:39:00,70.16,0.06,70.16
2022-07-27 06:44:00,79.46,0.12,79.46
2022-07-27 06:49:00,80.36,0.22,80.36
2022-07-27 06:54:00,80.38,0.16,80.38
2022-07-27 06:59:00,80.6,0.16,80.6
2022-07-27 07:04:00,80.54,0.1,80.54
2022-07-27 07:09:00,79.98,0.12,79.98
2022-07-27 07:14:00,81.48,0.26,81.48
2022-07-27 07:19:00,99.1,0.22,99.1
2022-07-27 07:24:00,102.58,0.56,102.58
2022-07-27 07:29:00,99.42,0.5,99.42
2022-07-27 07:34:00,95,0.1,95
2022-07-27 07:39:00,93.08,0.1,93.08
2022-07-27 07:44:00,91.84,0.14,91.84
2022-07-27 07:49:00,39.38,1.5,39.38
2022-07-27 07:54:00,95.4,0.54,95.4
2022-07-27 07:59:00,114.4,1.04,114.4
2022-07-27 08:04:00,105.24,0.1,105.24
2022-07-27 08:09:00,101.5,0.1,101.5
2022-07-27 08:14:00,103.62,0.2,103.62
2022-07-27 08:19:00,115.22,0.52,115.22
2022-07-27 08:24:00,115.76,0.5,115.76
2022-07-27 08:29:00,115.82,0.1,115.82
2022-07-27 08:34:00,115.62,0.1,115.62
2022-07-27 08:39:00,115.7,0.1,115.7
2022-07-27 08:44:00,115.68,0.1,115.68
2022-07-27 08:49:00,115.62,0.1,115.62
2022-07-27 08:54:00,115.98,0.12,115.98
2022-07-27 08:59:00,120.18,0.1,120.18
2022-07-27 09:04:00,120.62,0.1,120.62
2022-07-27 09:09:00,101.38,0.1,101.38
2022-07-27 09:14:00,90.76,0.1,90.76
2022-07-27 09:19:00,90.36,0.1,90.36
2022-07-27 09:24:00,90.66,0.1,90.66
2022-07-27 09:29:00,114.04,0.18,114.04
2022-07-27 09:34:00,53.52,0.16,53.52
2022-07-27 09:39:00,45.6,0.1,45.6
2022-07-27 09:44:00,46.36,0.12,46.36
2022-07-27 09:49:00,44.8,0.18,44.8
2022-07-27 09:54:00,23.04,0.14,23.04
2022-07-27 09:59:00,219.06,0.16,88.3
2022-07-27 10:04:00,253.86,0.14,100.5
2022-07-27 10:09:00,323.26,0.12,36.74
2022-07-27 10:14:00,321.7,0.12,38.3
2022-07-27 10:19:00,315.44,0.1,44.56
2022-07-27 10:24:00,315.44,0.12,44.56
2022-07-27 10:29:00,315.64,0.1,44.36
2022-07-27 10:34:00,289.72,0.12,70.28
2022-07-27 10:39:00,284.74,0.1,75.26
2022-07-27 10:44:00,285.62,0.1,74.38
2022-07-27 10:49:00,286.4,0.18,73.6
2022-07-27 10:54:00,316.04,8.08,43.96
2022-07-27 10:59:00,18.78,14.06,18.78
2022-07-27 11:04:00,17.32,14.74,17.32
2022-07-27 11:09:00,16.1,14.72,16.1
2022-07-27 11:14:00,15.94,14.66,15.94
2022-07-27 11:19:00,15.94,14.72,15.94
2022-07-27 11:24:00,15.72,14.66,15.72
2022-07-27 11:29:00,16.14,14.58,16.14
2022-07-27 11:34:00,16.04,14.74,16.04
2022-07-27 11:39:00,16,14.58,16
2022-07-27 11:44:00,16.06,14.54,16.06
2022-07-27 11:49:00,15.8,14.68,15.8
2022-07-27 11:54:00,15.78,14.6,15.78
2022-07-27 11:59:00,14.82,14.58,14.82
2022-07-27 12:04:00,15.92,14.48,15.92
2022-07-27 12:09:00,15.76,14.78,15.76
2022-07-27 12:14:00,13.92,14.76,13.92
2022-07-27 12:19:00,12.58,14.6,12.58
2022-07-27 12:24:00,12.56,14.54,12.56
2022-07-27 12:29:00,12.7,14.6,12.7
2022-07-27 12:34:00,12.56,14.12,12.56
2022-07-27 12:39:00,12.54,14.16,12.54
2022-07-27 12:44:00,12.26,14.08,12.26
2022-07-27 12:49:00,12.94,14.22,12.94
2022-07-27 12:54:00,12.44,13.48,12.44
2022-07-27 12:59:00,11.78,13.8,11.78
2022-07-27 13:04:00,8.56,13.62,8.56
2022-07-27 13:09:00,10.44,13.44,10.44
2022-07-27 13:14:00,11.88,12.74,11.88
2022-07-27 13:19:00,11.3,13.36,11.3
2022-07-27 13:24:00,2.5,13.66,2.5
2022-07-27 13:29:00,49.66,13.96,32.34
2022-07-27 13:34:00,122.58,14.2,41.86
2022-07-27 13:39:00,87.32,13.44,33.92
2022-07-27 13:44:00,34.06,13.64,34.06
2022-07-27 13:49:00,42.54,13.78,42.54
2022-07-27 13:54:00,176.22,14,66.58
2022-07-27 13:59:00,344.44,14.3,15.56
2022-07-27 14:04:00,348.26,14.3,11.74
2022-07-27 14:09:00,347.44,14.7,12.56
2022-07-27 14:14:00,266,14.56,54.56
2022-07-27 14:19:00,242.5,14.42,50.34
2022-07-27 14:24:00,277.7,14.68,82.3
2022-07-27 14:29:00,356.82,14.94,3.18
2022-07-27 14:34:00,184.58,14.86,71.14
2022-07-27 14:39:00,139.82,14.7,113.74
2022-07-27 14:44:00,95.96,14.62,95.96
2022-07-27 14:49:00,96.82,14.4,96.82
2022-07-27 14:54:00,125.66,14.46,122.3
2022-07-27 14:59:00,140.9,14.38,129.06
2022-07-27 15:04:00,133.36,14.64,133.36
2022-07-27 15:09:00,113,14.34,113
2022-07-27 15:14:00,127.62,13.94,126.9
2022-07-27 15:19:00,96.22,14.34,95.74
2022-07-27 15:24:00,146.22,14.32,117.18
2022-07-27 15:29:00,165.24,13.92,141.52
2022-07-27 15:34:00,87.52,13.72,87.52
2022-07-27 15:39:00,233.24,13.88,102.08
2022-07-27 15:44:00,179.58,13.82,108.46
2022-07-27 15:49:00,202.5,14.04,86.1
2022-07-27 15:54:00,128.54,14.22,115.22
2022-07-27 15:59:00,306.16,14.32,53.84
2022-07-27 16:04:00,72.18,14.22,47.58
2022-07-27 16:09:00,196.26,14.56,69.54
2022-07-27 16:14:00,223.48,14.34,91.16
2022-07-27 16:19:00,168.92,14.08,55.72
2022-07-27 16:24:00,148.36,14.36,125.92
2022-07-27 16:29:00,207.16,13.78,71.6
2022-07-27 16:34:00,144.06,14.2,79.1
2022-07-27 16:39:00,171.9,14.06,103.34
2022-07-27 16:44:00,212.02,14,94.18
2022-07-27 16:49:00,84.7,14.24,84.7
2022-07-27 16:54:00,258.12,14.16,30.92
2022-07-27 16:59:00,4.48,13.8,4.48
2022-07-27 17:04:00,4.54,14.3,4.54
2022-07-27 17:09:00,6.46,14.58,6.46
2022-07-27 17:14:00,5.38,14.52,5.38
2022-07-27 17:19:00,5.92,14.58,5.92
2022-07-27 17:24:00,5.6,14.42,5.6
2022-07-27 17:29:00,19.18,14.48,19.18
2022-07-27 17:34:00,5.74,14.44,5.74
2022-07-27 17:39:00,4.62,14.1,4.62
2022-07-27 17:44:00,4.22,14.5,4.22
2022-07-27 17:49:00,5.06,14.28,5.06
2022-07-27 17:54:00,5.42,14.52,5.42
2022-07-27 17:59:00,5.38,14.66,5.38
2022-07-27 18:04:00,4.84,14.08,4.84
2022-07-27 18:09:00,5.7,14.18,5.7
2022-07-27 18:14:00,3.72,14.42,3.72
2022-07-27 18:19:00,5.5,14.56,5.5
2022-07-27 18:24:00,5.06,14.6,5.06
2022-07-27 18:29:00,5.18,14.6,5.18
2022-07-27 18:34:00,4.64,14.48,4.64
2022-07-27 18:39:00,6.76,14.4,6.76
2022-07-27 18:44:00,18.52,14.76,18.52
2022-07-27 18:49:00,5.48,14.94,5.48
2022-07-27 18:54:00,4.92,14.78,4.92
2022-07-27 18:59:00,5.04,14.64,5.04
2022-07-27 19:04:00,6.2,14.36,6.2
2022-07-27 19:09:00,3.84,14.46,3.84
2022-07-27 19:14:00,5.08,14.5,5.08
2022-07-27 19:19:00,5.16,14.1,5.16
2022-07-27 19:24:00,5.2,13.98,5.2
2022-07-27 19:29:00,12.34,14.22,12.34
2022-07-27 19:34:00,22.16,14.44,22.16
2022-07-27 19:39:00,28.18,14.66,28.18
2022-07-27 19:44:00,30.16,14.22,30.16
2022-07-27 19:49:00,29.8,14.32,29.8
2022-07-27 19:54:00,29.88,14.24,29.88
2022-07-27 19:59:00,29.38,14.22,29.38
2022-07-27 20:04:00,30.4,14.2,30.4
2022-07-27 20:09:00,29.7,14.14,29.7
2022-07-27 20:14:00,30.68,14.18,30.68
2022-07-27 20:19:00,37.56,14,37.56
2022-07-27 20:24:00,33.18,14.4,33.18
2022-07-27 20:29:00,29.62,14.4,29.62
2022-07-27 20:34:00,32.98,14.5,32.98
2022-07-27 20:39:00,35.48,13.98,35.48
2022-07-27 20:44:00,34.84,14.32,34.84
2022-07-27 20:49:00,34.74,14.3,34.74
2022-07-27 20:54:00,35.26,14.56,35.26
2022-07-27 20:59:00,34.42,14.54,34.42
2022-07-27 21:04:00,35.52,14.44,35.52
2022-07-27 21:09:00,35.18,14.44,35.18
2022-07-27 21:14:00,34.18,14.5,34.18
2022-07-27 21:19:00,33.24,14.1,33.24
2022-07-27 21:24:00,45.76,14.28,45.76
2022-07-27 21:29:00,50.66,14.52,50.66
2022-07-27 21:34:00,49.12,14.7,49.12
2022-07-27 21:39:00,50.18,14.74,50.18
2022-07-27 21:44:00,50.5,14.76,50.5
2022-07-27 21:49:00,49.6,14.5,49.6
2022-07-27 21:54:00,50.84,14.7,50.84
2022-07-27 21:59:00,48.78,14.62,48.78
2022-07-27 22:04:00,50.8,14.84,50.8
2022-07-27 22:09:00,50.16,14.76,50.16
2022-07-27 22:14:00,49.12,14.6,49.12
2022-07-27 22:19:00,44.48,14.72,44.48
2022-07-27 22:24:00,45.74,14.54,45.74
2022-07-27 22:29:00,44.92,14.7,44.92
2022-07-27 22:34:00,44.62,14.46,44.62
2022-07-27 22:39:00,45.02,14.74,45.02
2022-07-27 22:44:00,44.74,14.8,44.74
2022-07-27 22:49:00,45.62,14.7,45.62
2022-07-27 22:54:00,45.32,14.86,45.32
2022-07-27 22:59:00,45.1,14.86,45.1
2022-07-27 23:04:00,45.16,14.7,45.16
2022-07-27 23:09:00,45.5,14.36,45.5
2022-07-27 23:14:00,45.82,14.42,45.82
2022-07-27 23:19:00,45.72,14.64,45.72
2022-07-27 23:24:00,45.14,14.4,45.14
2022-07-27 23:29:00,45.34,14.52,45.34
2022-07-27 23:34:00,45,14.34,45
2022-07-27 23:39:00,45.16,14.56,45.16
2022-07-27 23:44:00,45.8,14.44,45.8
2022-07-27 23:49:00,45.4,14.58,45.4
2022-07-27 23:54:00,45.6,14.52,45.6
2022-07-27 23:59:00,45.08,14.4,45.08
2022-07-28 00:04:00,45.54,14.44,45.54
2022-07-28 00:09:00,45.12,14.22,45.12
2022-07-28 00:14:00,45.62,14.16,45.62
2022-07-28 00:19:00,45.42,14.54,45.42
2022-07-28 00:24:00,45.56,14.4,45.56
2022-07-28 00:29:00,51.14,14.36,51.14
2022-07-28 00:34:00,50.98,14.4,50.98
2022-07-28 00:39:00,50.76,14.38,50.76
2022-07-28 00:44:00,50.84,14.58,50.84
2022-07-28 00:49:00,50.7,14.46,50.7
2022-07-28 00:54:00,50.44,14.5,50.44
2022-07-28 00:59:00,50.32,14.5,50.32
2022-07-28 01:04:00,50.56,14.54,50.56
2022-07-28 01:09:00,50.66,14.32,50.66
2022-07-28 01:14:00,50.08,14.34,50.08
2022-07-28 01:19:00,49.82,14.5,49.82
2022-07-28 01:24:00,51.18,14.46,51.18
2022-07-28 01:29:00,50.04,14.48,50.04
2022-07-28 01:34:00,49.82,14.3,49.82
2022-07-28 01:39:00,50.52,14.38,50.52
2022-07-28 01:44:00,50.94,14.28,50.94
2022-07-28 01:49:00,50.18,14.32,50.18
2022-07-28 01:54:00,49.64,14.38,49.64
2022-07-28 01:59:00,50.62,14.36,50.62
2022-07-28 02:04:00,50.56,14.36,50.56
2022-07-28 02:09:00,49.9,14.3,49.9
2022-07-28 02:14:00,56,14.14,56
2022-07-28 02:19:00,55.5,14.18,55.5
2022-07-28 02:24:00,55.46,14.46,55.46
2022-07-28 02:29:00,55.46,14.3,55.46
2022-07-28 02:34:00,55.6,14.22,55.6
2022-07-28 02:39:00,55.6,14.24,55.6
2022-07-28 02:44:00,55.14,14.28,55.14
2022-07-28 02:49:00,55.28,14.44,55.28
2022-07-28 02:54:00,55.74,14.52,55.74
2022-07-28 02:59:00,55.48,14.44,55.48
2022-07-28 03:04:00,55.44,14.48,55.44
2022-07-28 03:09:00,55.72,14.52,55.72
2022-07-28 03:14:00,54.9,14.42,54.9
2022-07-28 03:19:00,55.24,14.4,55.24
2022-07-28 03:24:00,55.38,14.04,55.38
2022-07-28 03:29:00,54.46,14.46,54.46
2022-07-28 03:34:00,55.2,14.38,55.2
2022-07-28 03:39:00,55.44,14.5,55.44
2022-07-28 03:44:00,55.5,14.3,55.5
2022-07-28 03:49:00,55.52,14.28,55.52
2022-07-28 03:54:00,55.24,14.3,55.24
2022-07-28 03:59:00,55.4,14.4,55.4
2022-07-28 04:04:00,55.14,14.22,55.14
